"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"INTPOL";"IMPIDEAS";"INESTADO1";"INESTADO2";"CONFIANZA_1";"CONFIANZA_2";"CONFIANZA_3";"CONFIANZA_4";"CONFIANZA_5";"CONFIANZA_6";"CONFIANZA_7";"CONFIANZA_RETR_1";"CONFIANZA_RETR_2";"CONFIANZA_RETR_3";"CONFIANZA_RETR_4";"CONFIANZA_RETR_5";"CONFIANZA_RETR_6";"CONFIANZA_RETR_7";"CONFIANZA_PROS_1";"CONFIANZA_PROS_2";"CONFIANZA_PROS_3";"CONFIANZA_PROS_4";"CONFIANZA_PROS_5";"CONFIANZA_PROS_6";"CONFIANZA_PROS_7";"INFLUPOL1";"INFLUPOL2";"FUTUR1";"FUTUR2";"INFLUPAISES_1";"INFLUPAISES_2";"INFLUPAISES_3";"INFLUPAISES_4";"INFLUPAISES_5";"INFLUPAISES_6";"INFLUPAISES_7";"SAT1";"SAT2";"DESIN_1";"DESIN_2";"DESIN_3";"DESIN_4";"DESIN_5";"DESIN_6";"DESIN_7";"DESIN_8";"SIMBOL1";"SIMBOL2";"PROBLMUN1";"PROBLMUN2";"PROBLMUN3";"IDEASPROS1_1";"IDEASPROS1_2";"IDEASPROS1_3";"IDEASPROS1_4";"IDEASPROS1_5";"IDEASPROS1_6";"IDEASPROS1_7";"IDEASPROS2_1";"IDEASPROS2_2";"IDEASPROS2_3";"IDEASPROS2_4";"IDEASPROS2_5";"IDEASPROS2_6";"IDEASPROS2_7";"IDEASPROS2_8";"IDEASPROS3_1";"IDEASPROS3_2";"IDEASPROS3_3";"IDEASPROS3_4";"IDEASPROS3_5";"IDEASPROS3_6";"IDEASPROS3_7";"IDEASPROS4_1";"IDEASPROS4_2";"IDEASPROS4_3";"IDEASPROS4_4";"IDEASPROS4_5";"IDEASPROS4_6";"IDEASPROS5_1";"IDEASPROS5_2";"IDEASPROS5_3";"IDEASPROS5_4";"IDENTIFIC1";"IDENTIFIC2";"ESCIDEOL";"PARTICIPACIONG";"RECUERDO";"ESCUELA";"NIVELESTENTREV";"RELIGION";"SITLAB";"RELALAB";"CNO11";"OPINION";"CLASESOCIAL";"CLASESUB";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"RECUVOTOGR";"RECUVOTOG";"ESTUDIOS";"CNO11R";"PESO"
3424;53454;2449;13;28;0;3;3;0;2;2;60;2;3;2;2;2;2;1;1;4;6;6;8;3;3;1;3;1;1;3;2;3;1;3;2;3;3;3;4;1;3;1;1;3;1;1;1;2;1;1;2;2;1;1;1;3;3;3;5;2;3;2;23;2;1;1;1;1;1;2;2;1;2;1;2;3;2;1;1;1;1;2;1;2;3;3;2;1;3;1;2;1;1;1;3;8;7;7;1;2;3;11;1;1;2;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";25;10;23;3;20;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;6;2;0,95264
3424;6734;336;13;28;0;3;2;0;2;1;55;1;2;2;2;2;5;1;1;1;3;3;1;1;3;1;1;3;1;1;3;3;2;2;2;2;2;2;3;1;4;2;3;3;2;1;3;3;1;3;1;1;2;1;1;2;3;3;9;5;7;46;39;1;1;1;3;1;1;1;2;3;2;1;2;3;2;1;1;1;1;1;1;3;3;3;2;1;1;1;3;1;3;1;2;4;7;8;1;3;3;14;1;1;1;2;1;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;"";"";24;10;23;2;31;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;3;6;2;1,02157
3424;53289;2443;13;28;0;3;2;0;2;2;79;1;5;2;1;0;1;1;1;1;1;1;10;1;3;3;3;3;1;3;2;2;2;2;3;2;3;97;99;5;0;8;3;8;2;2;2;9;2;1;1;1;1;1;1;2;2;1;23;97;2;3;1;3;1;3;3;3;1;3;2;3;2;2;2;1;3;3;1;3;3;2;1;2;3;1;2;1;3;1;2;3;1;1;3;2;6;7;1;9999;3;4;1;2;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;0;11;0;"";"";25;10;23;3;24;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9999;9999;3;12;2,71976
3424;54500;2486;13;28;0;3;2;0;1;1;43;1;1;2;1;0;1;1;1;1;1;2;10;1;2;1;1;2;3;3;2;2;2;2;2;2;3;14;2;1;4;2;1;3;1;1;1;3;3;1;1;1;2;5;1;3;5;1;8;5;5;3;32;1;3;1;2;1;1;3;2;1;2;1;2;2;2;1;1;1;1;1;1;2;2;3;2;3;2;1;2;3;3;1;2;6;13;10;1;3;3;11;1;1;1;2;2;3;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;16;0;"";"";25;10;23;3;21;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;3;6;2;0,86187
3424;10997;553;13;28;0;3;2;0;2;2;66;1;5;1;4;0;5;7;6;98;7;6;7;1;3;1;1;3;3;3;2;2;3;3;3;3;3;2;1;1;6;1;3;3;3;3;3;3;1;1;1;1;1;1;1;2;2;2;15;33;30;15;19;3;1;3;3;1;1;3;2;1;2;3;2;3;3;3;1;3;1;1;1;3;3;1;1;3;3;1;1;1;3;3;2;5;2;9;1;9977;3;4;1;2;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;4;0;"";"";24;10;23;2;29;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9977;9977;3;12;1,00425
3424;49138;2296;13;28;0;3;2;0;2;2;54;1;2;1;2;2;6;6;7;8;4;6;7;1;3;2;3;1;3;3;2;3;1;1;3;1;1;2;8;4;2;1;2;3;2;1;3;1;2;3;2;1;1;3;2;3;2;4;8;7;12;49;30;2;1;1;1;2;1;3;2;1;2;1;2;3;3;1;2;3;3;3;2;1;1;1;1;1;3;1;3;1;3;1;3;1;6;3;1;1;3;11;5;1;1;2;2;96;6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;14;0;0;0;0;19;0;"";"";25;10;23;3;27;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;6;2;0,95158
3424;16775;804;13;28;0;3;4;0;2;1;37;1;2;2;1;0;3;2;1;1;1;5;8;1;3;1;1;3;1;3;2;2;2;2;2;2;2;3;5;1;4;2;3;1;3;1;1;1;2;3;2;1;3;2;2;1;1;3;9;8;6;5;15;3;1;1;3;1;1;3;2;1;2;1;3;3;3;1;1;3;1;3;1;1;3;3;3;1;3;1;3;3;1;1;2;9;2;8;1;3;3;11;1;1;1;10;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";24;10;23;2;20;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;3;6;10;0,7378
3424;47402;2195;13;28;0;3;4;0;2;1;34;1;2;1;2;1;6;6;8;7;5;7;9;3;3;3;3;3;3;3;3;3;2;3;3;3;3;6;2;1;2;2;2;2;1;1;3;3;2;1;2;3;4;3;2;2;3;2;3;8;3;32;34;3;3;3;1;1;1;1;2;1;2;1;2;3;2;1;1;1;3;2;1;3;1;2;2;1;3;3;2;3;1;3;3;2;3;4;1;1;3;13;5;1;1;2;2;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";25;10;23;3;23;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;6;2;0,92478
3424;60437;2703;13;28;0;3;4;0;2;1;63;1;5;2;1;0;5;4;1;4;7;1;7;2;3;3;3;3;2;2;2;3;3;3;2;2;3;5;7;5;0;2;8;3;2;3;2;2;2;1;5;2;3;2;5;3;1;1;9;98;31;23;98;3;1;3;2;1;1;2;3;1;2;2;2;3;3;3;1;3;2;2;1;3;3;2;3;1;1;1;2;3;2;1;3;6;9;10;1;9999;3;1;5;1;5;5;2;3;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;4;0;"";"";25;10;23;3;26;4;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9999;9999;1;5;0,87451
3424;61211;2735;13;28;0;3;4;0;2;2;71;1;2;2;1;0;1;1;1;1;5;5;10;3;2;2;2;2;1;1;2;2;8;2;2;8;1;2;13;1;3;8;8;8;1;1;1;2;2;4;1;1;1;2;2;2;2;2;8;98;12;38;2;1;8;2;8;2;9;1;1;2;1;2;1;8;1;3;1;1;2;8;1;8;3;1;1;3;3;2;1;8;1;8;1;14;98;5;1;2;3;6;1;2;0;0;2;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;19;0;0;0;0;16;1;"";"";25;10;23;3;35;4;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;4;12;0,85968
3424;145922;3767;13;28;0;3;2;0;2;1;22;1;4;1;2;2;5;7;5;5;4;8;7;2;2;2;2;1;3;3;2;1;2;1;2;1;3;1;96;4;5;3;3;1;3;1;3;2;1;1;4;1;2;2;4;1;1;4;5;2;15;1;98;2;1;3;1;2;1;1;2;3;2;1;1;3;3;1;1;1;3;2;3;3;3;1;3;1;3;1;2;1;1;1;3;7;9;3;1;9999;3;6;5;6;0;0;1;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;17;0;0;0;0;16;0;"";"";30;10;23;1;18;4;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9999;9999;4;13;1,30583
3424;2918;139;13;28;0;3;4;0;2;1;39;1;3;2;2;2;3;4;3;5;4;7;8;3;1;1;3;3;3;3;2;2;2;3;3;3;3;4;1;4;5;1;1;1;1;1;3;3;3;3;2;2;4;3;2;3;3;3;33;34;15;5;3;3;3;3;1;1;3;3;3;1;2;1;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;2;1;3;3;1;9;5;5;1;9998;3;7;2;1;1;4;2;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;12;1;"";"";24;10;23;2;20;4;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9998;9998;5;4;0,7378
3424;3179;159;13;28;0;3;4;0;2;1;21;1;3;2;2;2;2;4;2;4;1;7;10;1;3;1;3;3;3;2;2;2;2;2;3;2;2;1;5;5;0;3;3;1;2;3;1;3;1;2;1;3;2;2;2;3;4;4;8;5;12;15;49;2;3;1;2;1;1;3;2;1;2;2;1;2;2;3;1;1;1;2;1;2;2;2;2;1;1;1;1;3;1;1;2;2;3;5;1;9977;3;6;4;1;1;3;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";25;10;23;3;19;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9977;9977;4;3;1,11785
3424;31859;1440;13;28;0;3;4;0;2;2;47;1;3;1;1;0;1;3;1;4;6;5;9;1;3;3;3;3;3;3;3;3;3;3;3;3;3;4;5;2;2;1;1;3;2;3;1;3;1;1;1;3;1;2;1;1;2;1;6;98;12;23;19;3;3;1;3;1;1;1;3;3;2;3;3;3;2;3;1;1;2;3;1;3;3;3;3;1;1;3;1;1;1;1;3;3;4;5;2;9997;3;6;2;4;0;0;2;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;"";"";25;10;23;3;25;1;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;4;16;0,81459
3424;65109;2852;13;28;0;3;4;0;2;1;86;1;2;1;2;1;4;2;6;1;1;1;1;1;3;3;1;3;3;3;3;3;3;3;3;3;2;2;4;5;0;3;1;3;3;1;3;3;2;3;2;2;2;2;3;1;5;5;3;7;3;15;96;2;2;3;3;3;1;1;2;1;2;1;2;3;1;1;3;3;1;1;1;1;1;1;1;3;1;3;3;1;3;3;3;96;11;5;1;1;3;16;2;2;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";25;10;23;3;25;4;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;7;12;1,18126
3424;5931;289;13;28;0;3;4;0;2;2;59;1;1;3;2;2;1;1;1;5;1;1;8;3;3;1;3;3;3;3;2;2;2;3;2;3;3;8;12;2;2;3;3;1;2;1;2;3;2;3;2;1;1;2;2;2;2;1;8;2;3;31;7;2;1;3;3;1;1;1;2;1;2;1;2;2;2;1;1;1;3;2;1;2;1;1;2;1;1;1;3;1;3;1;3;4;6;10;1;2;3;9;4;1;1;3;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;3;0;"";"";24;10;23;2;24;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;6;3;0,91414
3424;12252;616;13;28;0;3;4;0;2;2;72;1;2;1;2;2;5;5;6;7;4;4;7;3;3;3;3;1;1;3;8;8;8;3;3;3;3;8;10;1;8;3;2;3;2;1;8;1;2;1;1;1;3;2;2;1;3;3;10;25;3;2;14;2;1;1;3;1;1;1;3;3;2;1;2;1;1;3;1;3;1;2;1;1;1;2;2;1;1;1;1;1;1;1;3;2;4;3;1;1;3;5;2;2;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;3;0;"";"";24;10;23;2;21;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;5;12;0,85968
3424;18635;881;13;28;0;3;4;0;1;2;60;2;4;3;8;0;5;3;6;6;4;6;8;3;3;3;3;1;3;3;9;8;8;8;8;8;3;97;99;8;0;8;8;8;8;8;8;8;2;1;1;2;2;2;2;2;2;2;6;98;15;98;99;1;3;3;3;8;8;1;3;1;3;3;2;3;3;3;8;8;8;1;8;8;8;1;1;1;8;1;3;3;8;1;3;96;99;5;2;9997;3;10;5;2;0;0;8;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;6;0;"";"";24;10;23;2;26;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;6;12;0,91414
3424;24882;1136;13;28;0;3;4;0;2;1;49;1;2;2;2;2;2;1;2;4;1;3;10;3;3;3;3;3;1;3;2;2;2;2;2;3;3;14;99;2;3;2;2;3;1;1;3;3;1;3;1;2;2;4;3;3;3;2;23;6;3;12;9;2;1;1;3;1;3;3;3;3;2;3;3;3;2;3;1;1;3;3;1;1;3;3;1;1;1;3;2;2;8;1;2;96;99;7;1;2;3;9;2;1;2;1;9;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;"";"";24;10;23;2;33;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;6;1;0,82947
3424;33277;1492;13;28;0;3;4;0;2;2;31;1;2;1;2;2;4;5;4;5;4;8;8;1;1;1;1;1;3;3;1;3;1;1;3;3;3;8;97;4;5;3;3;3;3;3;1;3;4;1;3;2;3;2;3;2;3;5;8;23;21;1;38;2;3;1;3;3;1;3;3;3;2;1;3;3;3;1;3;1;3;3;3;3;3;3;1;1;3;1;3;1;3;3;3;2;4;7;1;2;3;15;2;1;1;2;2;3;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;15;1;"";"";25;10;23;3;22;1;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;6;2;0,85743
3424;72248;3034;13;28;0;3;4;0;2;1;78;1;2;1;2;2;5;5;7;8;6;3;9;2;3;1;3;3;2;3;1;3;1;1;3;2;1;3;4;2;2;1;3;3;3;1;1;3;2;3;2;2;2;1;1;2;2;2;23;24;2;30;1;2;1;3;1;1;1;1;3;1;2;1;3;3;1;1;3;3;1;3;3;2;3;1;1;1;3;3;3;1;1;1;3;9;6;3;1;1;3;11;4;2;0;0;2;3;2;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;41;0;0;0;0;42;1;"";"";26;10;23;4;17;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;6;12;1,18126
3424;82960;3278;13;28;0;3;4;0;2;2;65;2;1;1;2;2;8;5;8;5;8;6;8;3;3;2;3;3;3;3;2;3;2;3;3;2;3;2;12;3;3;1;3;2;3;3;3;3;2;3;1;2;2;2;2;2;1;1;3;6;12;2;98;3;1;1;3;1;1;3;3;1;3;3;2;3;3;1;3;1;3;2;1;2;3;3;2;1;1;1;2;3;1;1;3;6;9;3;1;1;3;14;4;1;3;2;3;3;2;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;2;1;0;28;0;0;0;0;17;0;"";"";26;10;23;4;21;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;6;2;0,85968
3424;110508;3592;13;28;0;3;2;0;1;2;71;1;2;2;1;0;3;1;1;3;5;6;7;3;3;3;1;1;1;3;3;2;3;3;3;3;3;2;1;1;2;2;3;3;2;1;1;3;2;1;1;1;1;2;1;1;2;1;23;35;2;15;4;3;1;1;1;1;1;1;2;1;2;1;2;3;3;1;3;1;1;2;1;3;1;3;1;1;1;1;1;1;1;1;2;2;9;9;1;2;3;15;2;2;0;0;2;4;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;26;0;0;0;0;14;0;"";"";27;10;23;5;18;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;6;12;1,00425
3424;80190;3226;13;28;0;3;3;0;2;2;52;2;2;2;1;0;1;1;1;1;4;4;10;1;2;2;2;1;3;3;3;2;2;2;3;3;3;2;5;5;0;3;1;3;1;1;1;2;1;3;1;1;1;1;1;1;1;2;8;5;23;2;29;3;3;1;3;3;1;1;3;1;2;2;2;2;3;1;1;3;1;1;3;2;2;1;3;3;1;1;1;1;1;1;3;97;99;5;1;3;3;13;2;1;2;2;2;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;"";"";31;10;23;2;16;1;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;3;3;6;2;0,84889
3424;17172;816;13;28;0;3;3;0;2;1;59;1;1;1;2;2;6;4;6;6;5;4;7;1;1;3;3;1;1;3;2;2;8;8;2;2;3;97;99;1;3;1;2;3;2;3;3;2;4;2;1;1;1;1;1;1;2;1;25;99;96;7;46;2;2;2;3;1;1;1;1;1;3;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;11;97;4;1;1;3;13;2;4;0;0;2;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;"";"";24;10;23;2;32;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;6;16;0,91134
3424;117676;3644;13;28;0;3;3;0;2;2;21;1;3;1;2;2;4;6;6;7;6;8;8;1;2;1;3;1;2;3;2;2;2;3;2;3;3;2;5;4;2;1;3;3;1;1;3;3;2;1;1;1;1;4;4;4;4;1;8;5;31;15;28;2;3;1;1;1;1;1;2;1;2;1;2;3;1;1;2;3;3;2;3;1;1;1;2;1;2;1;1;3;2;1;1;4;7;3;1;21;3;6;5;1;1;3;1;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;"";"";27;10;23;5;19;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;21;21;4;3;1,24598
3424;1079;51;13;28;58;3;5;0;2;1;40;1;3;1;1;0;4;4;7;7;1;5;10;1;1;3;2;3;3;3;1;3;1;1;3;1;3;2;12;1;2;1;2;3;1;1;1;1;1;3;1;1;2;1;1;2;2;3;8;3;3;14;31;3;1;1;1;1;1;3;2;3;2;1;2;3;1;1;3;1;3;1;1;1;3;2;1;1;2;1;1;1;1;1;3;7;2;4;1;1;3;7;5;1;1;3;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;"";"";24;10;23;2;33;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;5;3;0,7177
3424;10485;524;13;28;58;3;5;0;2;1;39;1;1;1;2;2;2;2;6;3;1;8;6;3;3;2;3;3;3;3;3;3;1;3;3;3;3;2;6;1;2;1;1;3;2;3;3;3;2;3;1;1;1;2;1;2;3;2;8;5;30;2;12;2;1;1;1;3;1;1;2;1;2;1;2;1;3;2;3;1;1;2;3;1;3;1;1;3;1;1;2;1;3;3;1;2;6;1;1;21;3;7;6;1;1;2;2;3;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11;0;0;0;0;9;0;"";"";24;10;23;2;16;2;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;21;21;5;2;0,7177
3424;11660;590;13;28;58;3;5;0;2;2;52;1;2;1;2;2;3;3;6;5;5;6;8;3;3;1;1;3;3;3;1;3;1;3;3;3;3;12;2;1;2;3;3;8;3;1;3;2;1;2;1;2;2;3;3;2;3;2;8;5;4;31;13;2;3;1;3;2;3;1;2;3;3;1;2;3;3;1;3;1;3;3;2;1;1;2;3;1;3;1;1;1;1;1;3;1;2;3;1;1;3;12;6;1;1;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";24;10;23;2;20;3;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;1;6;2;0,7924
3424;33558;1502;13;28;58;3;5;0;2;2;70;1;2;2;1;0;1;1;1;1;5;5;10;1;2;1;1;1;1;3;8;2;8;8;1;8;1;2;97;1;4;2;2;2;3;1;1;3;2;1;2;2;2;2;1;2;2;1;15;8;4;19;99;1;1;1;3;1;3;3;1;3;2;3;2;3;3;1;1;1;1;1;1;2;3;2;3;8;1;3;3;1;1;1;2;96;99;10;1;2;3;98;1;7;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;"";"";25;10;23;3;24;1;1;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;2;9;14;0,83626
